page,pos,token,ctx,fixed_denom,effect_denom,has_interval,candidate
README.md,564760,**1.9%,"greeableness`, which correlates −0.0749 with sex, gives −0.0016). The three outcomes that differ > most: `I sometimes find peop…` **1.9% vs 5.0%**, `I find the thought of…` **3.2% vs 0.6%**, `animated` > **6.4% vs 8.9%**. ⚠ Th",0,0,0,0
README.md,564770,5.0%,"ss`, which correlates −0.0749 with sex, gives −0.0016). The three outcomes that differ > most: `I sometimes find peop…` **1.9% vs 5.0%**, `I find the thought of…` **3.2% vs 0.6%**, `animated` > **6.4% vs 8.9%**. ⚠ This does ",0,0,0,0
README.md,564803,**3.2%,"h sex, gives −0.0016). The three outcomes that differ > most: `I sometimes find peop…` **1.9% vs 5.0%**, `I find the thought of…` **3.2% vs 0.6%**, `animated` > **6.4% vs 8.9%**. ⚠ This does **not** say any column is wrong — e",0,0,0,0
README.md,564813,0.6%,"es −0.0016). The three outcomes that differ > most: `I sometimes find peop…` **1.9% vs 5.0%**, `I find the thought of…` **3.2% vs 0.6%**, `animated` > **6.4% vs 8.9%**. ⚠ This does **not** say any column is wrong — every one",0,0,0,0
README.md,564834,**6.4%,"e outcomes that differ > most: `I sometimes find peop…` **1.9% vs 5.0%**, `I find the thought of…` **3.2% vs 0.6%**, `animated` > **6.4% vs 8.9%**. ⚠ This does **not** say any column is wrong — every one was controlled for sex",0,0,0,0
README.md,564844,8.9%," that differ > most: `I sometimes find peop…` **1.9% vs 5.0%**, `I find the thought of…` **3.2% vs 0.6%**, `animated` > **6.4% vs 8.9%**. ⚠ This does **not** say any column is wrong — every one was controlled for sex. It > s",0,0,0,0
README.md,566144,95%,"9. The reliability 0.380 was always right; the pair correlation was not.**), so the disattenuated value is **+0.1293** (bootstrap 95% interval **[+0.088, +0.167]**, `#320`) — the same size as position (+0.1185 [cov≥8 · scop",0,0,1,0
README.md,566346,61%,"+0.1185 [cov≥8 · scope stated]) and breadth-type c3 (+0.1286). It survives controlling response style (**+0.0791** disattenuated, 61% retained). What is absent is not the signal but its *unique* part: after removing both th",0,0,0,0
README.md,571069,13%,"lation to one's own body goes with a wider sexual life, not a narrower one.** ⚠ Scope: only **2,061** people answered that block (13% of the sample, and the item wording selects on body type), so this is a statement about t",1,0,0,0
README.md,579188,**39.8%,"because the two oppose each other. ⚠ **`#435` retracts the share I first reported here.** I wrote that the indirect route cancels **39.8%** of the direct one; bootstrapping that ratio gives **[−3.6, +2.2]**, because its denomin",0,1,1,0
README.md,579818,8.1%,"three-path split for five quantities at once, with the algebraic identity holding to 2e-16 in every case: **rarity of taste loses 8.1%** of its route to behaviour through shame **[−12.4%, −4.8%]**, while **""ordinary content ",0,0,1,0
README.md,579868,−12.4%," the algebraic identity holding to 2e-16 in every case: **rarity of taste loses 8.1%** of its route to behaviour through shame **[−12.4%, −4.8%]**, while **""ordinary content also works"" gains 7.2%** **[+4.2%, +11.9%]** — two i",0,0,1,0
README.md,579876,−4.8%,"ebraic identity holding to 2e-16 in every case: **rarity of taste loses 8.1%** of its route to behaviour through shame **[−12.4%, −4.8%]**, while **""ordinary content also works"" gains 7.2%** **[+4.2%, +11.9%]** — two interval",0,0,1,0
README.md,579930,7.2%,"ty of taste loses 8.1%** of its route to behaviour through shame **[−12.4%, −4.8%]**, while **""ordinary content also works"" gains 7.2%** **[+4.2%, +11.9%]** — two intervals that do not overlap. ⚠ The **signs** here are algeb",0,0,1,0
README.md,579940,+4.2%,"e loses 8.1%** of its route to behaviour through shame **[−12.4%, −4.8%]**, while **""ordinary content also works"" gains 7.2%** **[+4.2%, +11.9%]** — two intervals that do not overlap. ⚠ The **signs** here are algebra, not evi",0,0,1,0
README.md,579947,+11.9%," 8.1%** of its route to behaviour through shame **[−12.4%, −4.8%]**, while **""ordinary content also works"" gains 7.2%** **[+4.2%, +11.9%]** — two intervals that do not overlap. ⚠ The **signs** here are algebra, not evidence: t",0,0,1,0
README.md,581490,**1.7%,"t ten times the permutations the threshold settles at **2.384** with its own bootstrap interval **[2.323, 2.434]** and a drift of **1.7%** between 2,000 and 4,000 draws, while the observed **2.276** sits below that whole inter",0,0,1,0
README.md,582429,**−2.4%,"ng is that it works through experience. It does not. Decomposed with acting as the mediator, the route through experience carries **−2.4%** of the total **[−6.4%, −0.5%]** — and the minus sign is the point: it runs the **opposi",0,0,1,0
README.md,582455,−6.4%,"h experience. It does not. Decomposed with acting as the mediator, the route through experience carries **−2.4%** of the total **[−6.4%, −0.5%]** — and the minus sign is the point: it runs the **opposite** way. Breadth type g",0,0,1,0
README.md,582462,−0.5%,"ience. It does not. Decomposed with acting as the mediator, the route through experience carries **−2.4%** of the total **[−6.4%, −0.5%]** — and the minus sign is the point: it runs the **opposite** way. Breadth type goes wit",0,0,1,0
README.md,583332,3.3%,"er than the first being quietly replaced. ⚠ n = 6,715, cross-sectional, shame in the model throughout; the family threshold moved 3.3% between 400 and 4,000 permutations.  ⚠ **`#440`: and it is not what you like — it is how ",0,0,0,0
README.md,587168,**31%,"icients go from **0.052 / 0.053 / 0.035** to **0.052 / 0.062 / 0.047** — none collapses and two **grow**, the breadth-type one by **31%**. **So involvement was masking the relationship rather than producing it, and what the l",0,0,0,0
README.md,597003,**95%," stand-in covariate — labelled a stand-in, not the real control — leaves the coefficient at **+0.048** from **+0.050**, retaining **95%**. ⚠ The separation is not total: the residual within-person tilt still correlates **+0.2",0,1,0,1
README.md,600779,**0.74%,"ssibly move the other's coefficient is fixed by three correlations, so it is knowable in advance: for these two arms the bound is **0.74%** and **0.36%** of the total effect, and what the full fits actually moved was **0.7%** a",0,1,0,1
README.md,600793,**0.36%,"e other's coefficient is fixed by three correlations, so it is knowable in advance: for these two arms the bound is **0.74%** and **0.36%** of the total effect, and what the full fits actually moved was **0.7%** and **0.5%**. T",0,1,0,1
README.md,600866,**0.7%,"n advance: for these two arms the bound is **0.74%** and **0.36%** of the total effect, and what the full fits actually moved was **0.7%** and **0.5%**. The same calculation says the page's porn-use mediation **does** have roo",0,1,0,1
README.md,600879,**0.5%,"r these two arms the bound is **0.74%** and **0.36%** of the total effect, and what the full fits actually moved was **0.7%** and **0.5%**. The same calculation says the page's porn-use mediation **does** have room, so this is",0,1,0,1
README.md,605714,**21%,".** Taking that strongest correlate — the endorsed-sex-act count — out of the breadth-type coordinate altogether: it accounts for **21%** of the coordinate's variance, and the residual still predicts shame at **+0.069** where",0,0,0,0
README.md,605847,**87%,"1%** of the coordinate's variance, and the residual still predicts shame at **+0.069** where the original was **+0.078**, keeping **87%**, and still predicts the changeability outcome not at all. **So what a person's openness",0,0,0,0
README.md,606383,**31%,"66` removes every countable quantity at once, and two things come out.** The six counts on this page **jointly** account for only **31%** of the breadth-type coordinate — the strongest alone was 21% — so **69% of it is untouc",0,0,0,0
README.md,606448,21%," out.** The six counts on this page **jointly** account for only **31%** of the breadth-type coordinate — the strongest alone was 21% — so **69% of it is untouched by any of them**, and after removing all six the link to sh",0,0,0,0
README.md,606457,**69%,"he six counts on this page **jointly** account for only **31%** of the breadth-type coordinate — the strongest alone was 21% — so **69% of it is untouched by any of them**, and after removing all six the link to shame keeps *",0,0,0,0
README.md,606551,**74%," — the strongest alone was 21% — so **69% of it is untouched by any of them**, and after removing all six the link to shame keeps **74%** of its size (**+0.059** from **+0.079**). **So there is a substantial piece of ""where a",0,0,0,0
README.md,619142,2×,"ally** — `animated` ↔ shame **+0.0985**, `written` ↔ shame **+0.0515**, a difference sitting exactly on this design's resolution (2×MDE = 0.047). The direction is shared; the share is not. On sex the two diverge far more (",0,1,0,1
README.md,619564,**45%,"ing ≥8 of the 32 blocks (n = 6,717). Relaxing that inclusion rule to ≥6 and ≥4 (n = 12,720) gives **+0.1477** and **+0.1715** — a **45% swing**, larger than any analysis knob in [`CALIBER.md`](CALIBER.md). ⚠ The direction is ",0,1,0,1
README.md,620857,1.4%," (each was controlled and > scoped separately); it overturns reading the six as six independent coordinates. > ⚠ **Caliber of the 1.4%** (`#264`, `#271`): old S + least squares; the alternative caliber (S varying > with bloc",0,0,0,0
README.md,620967,**1.21%," ⚠ **Caliber of the 1.4%** (`#264`, `#271`): old S + least squares; the alternative caliber (S varying > with block subset) gives **1.21%**. Both sit in 1.2–1.4%. The knobs that move this number are listed > and measured in [`C",0,0,0,0
README.md,620994,1.4%,"(`#264`, `#271`): old S + least squares; the alternative caliber (S varying > with block subset) gives **1.21%**. Both sit in 1.2–1.4%. The knobs that move this number are listed > and measured in [`CALIBER.md`](CALIBER.md) ",0,0,0,0
README.md,623042,66.5%,"ration 17.0. Using it to guess which of any two interests came first reaches **66.852 ± 0.191**, against a theoretical ceiling of 66.5% for ""everyone shares one ordering"" — the schedule has nearly exhausted what a shared orde",0,0,1,0
README.md,623220,60.5%,"chedule has nearly exhausted what a shared ordering can provide | `#75` 8 seeds · 35,438 pairs · 6,230 people; all-pairs bound **[60.5%, 66.5%]** `#63` | | **Content and individualised valuation move endorsement probability b",0,0,1,0
README.md,623227,66.5%," has nearly exhausted what a shared ordering can provide | `#75` 8 seeds · 35,438 pairs · 6,230 people; all-pairs bound **[60.5%, 66.5%]** `#63` | | **Content and individualised valuation move endorsement probability by the s",0,0,1,0
README.md,623394,5%,"vidualised valuation move endorsement probability by the same amount** | option base rate **±21.5 pp** (ledger records ±22.6; **a 5% drift that is not explained**, `#157e`) · person overall rate **±16.7 pp** · person × opt",0,0,1,0
README.md,624889,**85%,"ing of +0.832. **And the name itself is now tested** (`#163`): split the blocks into their two most content-dissimilar halves and **85% of the reliability survives**, while a pure *position* plant survives at 100% and a pure ",0,0,0,0
README.md,624968,100%," into their two most content-dissimilar halves and **85% of the reliability survives**, while a pure *position* plant survives at 100% and a pure *content* plant collapses to −2% — **""prefers uncommon things"" is a transferab",0,0,0,0
README.md,625013,−2%,"s and **85% of the reliability survives**, while a pure *position* plant survives at 100% and a pure *content* plant collapses to −2% — **""prefers uncommon things"" is a transferable position, not ""likes one family that happ",0,0,0,0
